item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
511145.b4258	511145.b0214	binding		f	f	175
511145.b4258	511145.b0642	binding		f	f	185
511145.b4258	511145.b0838	binding		f	f	171
511145.b4258	511145.b1454	binding		f	f	171
511145.b4258	511145.b1635	binding		f	f	171
511145.b4258	511145.b2171	expression		t	f	181
511145.b4258	511145.b2301	binding		f	f	171
511145.b4258	511145.b2302	binding		f	f	171
511145.b4258	511145.b2989	binding		f	f	171
511145.b4258	511145.b3229	binding		f	f	171
511145.b4258	511145.b3592	binding		f	f	171
511145.b4258	511145.b4147	expression		t	f	511
511145.b4259	511145.b0160	binding		f	f	650
511145.b4259	511145.b0184	binding		f	f	803
511145.b4259	511145.b0215	binding		f	f	811
511145.b4259	511145.b0470	binding		f	f	907
511145.b4259	511145.b0640	binding		f	f	818
511145.b4259	511145.b0882	binding		f	f	211
511145.b4259	511145.b1099	binding		f	f	834
511145.b4259	511145.b1183	binding		f	f	540
511145.b4259	511145.b1184	binding		f	f	540
511145.b4259	511145.b1274	binding		f	f	227
511145.b4259	511145.b1676	binding		f	f	650
511145.b4259	511145.b1763	binding		f	f	364
511145.b4259	511145.b1842	binding		f	f	811
511145.b4259	511145.b1854	binding		f	f	650
511145.b4259	511145.b2011	binding		f	f	250
511145.b4259	511145.b2065	binding		f	f	656
511145.b4259	511145.b2518	binding		f	f	693
511145.b4259	511145.b2607	binding		f	f	218
511145.b4259	511145.b3636	binding		f	f	193
511145.b4259	511145.b3701	binding		f	f	813
511145.b4259	511145.b3822	binding		f	f	361
511145.b4259	511145.b3863	binding		f	f	800
511145.b4259	511145.b3935	binding		f	f	193
511145.b4259	511145.b4059	binding		f	f	904
511145.b4259	511145.b4238	binding		f	f	650
511145.b4259	511145.b4372	binding		f	f	870
511145.b4260	511145.b0237	binding		f	f	812
511145.b4260	511145.b0932	binding		f	f	823
511145.b4260	511145.b1127	binding		f	f	382
511145.b4260	511145.b2472	binding		f	f	292
511145.b4260	511145.b2518	binding		f	f	151
511145.b4260	511145.b2523	binding		f	f	800
511145.b4260	511145.b2530	binding		f	f	150
511145.b4260	511145.b3164	binding		f	f	152
511145.b4260	511145.b3447	binding		f	f	153
511145.b4260	511145.b3957	binding		f	f	292
511145.b4261	511145.b0054	binding		f	f	900
511145.b4261	511145.b0128	binding		f	f	360
511145.b4261	511145.b0151	binding		f	f	903
511145.b4261	511145.b0153	binding		f	f	900
511145.b4261	511145.b0197	binding		f	f	900
511145.b4261	511145.b0198	binding		f	f	901
511145.b4261	511145.b0199	binding		f	f	900
511145.b4261	511145.b0262	binding		f	f	360
511145.b4261	511145.b0365	binding		f	f	360
511145.b4261	511145.b0641	binding		f	f	900
511145.b4261	511145.b0653	binding		f	f	360
511145.b4261	511145.b0654	binding		f	f	360
511145.b4261	511145.b0696	binding		f	f	900
511145.b4261	511145.b0697	binding		f	f	900
511145.b4261	511145.b0698	binding		f	f	900
511145.b4261	511145.b0792	binding		f	f	360
511145.b4261	511145.b0793	binding		f	f	360
511145.b4261	511145.b0810	binding		f	f	360
511145.b4261	511145.b0830	binding		f	f	360
511145.b4261	511145.b0855	binding		f	f	900
511145.b4261	511145.b0856	binding		f	f	900
511145.b4261	511145.b0857	binding		f	f	900
511145.b4261	511145.b0861	binding		f	f	360
511145.b4261	511145.b0862	binding		f	f	360
511145.b4261	511145.b0864	binding		f	f	724
511145.b4261	511145.b0886	binding		f	f	720
511145.b4261	511145.b0887	binding		f	f	720
511145.b4261	511145.b0914	binding		f	f	903
511145.b4261	511145.b1124	binding		f	f	900
511145.b4261	511145.b1125	binding		f	f	900
511145.b4261	511145.b1126	binding		f	f	900
511145.b4261	511145.b1243	binding		f	f	384
511145.b4261	511145.b1294	binding		f	f	383
511145.b4261	511145.b1311	binding		f	f	360
511145.b4261	511145.b1319	binding		f	f	360
511145.b4261	511145.b1329	binding		f	f	382
511145.b4261	511145.b1441	binding		f	f	360
511145.b4261	511145.b1487	binding		f	f	381
511145.b4261	511145.b1516	binding		f	f	360
511145.b4261	511145.b1709	binding		f	f	900
511145.b4261	511145.b1711	binding		f	f	900
511145.b4261	511145.b1859	binding		f	f	384
511145.b4261	511145.b1918	binding		f	f	360
511145.b4261	511145.b2131	binding		f	f	360
511145.b4261	511145.b2177	binding		f	f	360
511145.b4261	511145.b2200	binding		f	f	901
511145.b4261	511145.b2201	binding		f	f	900
511145.b4261	511145.b2307	binding		f	f	360
511145.b4261	511145.b2308	binding		f	f	360
511145.b4261	511145.b2422	binding		f	f	360
511145.b4261	511145.b2677	binding		f	f	720
511145.b4261	511145.b2678	binding		f	f	720
511145.b4261	511145.b2679	binding		f	f	360
511145.b4261	511145.b3020	binding		f	f	360
511145.b4261	511145.b3194	binding		f	f	417
511145.b4261	511145.b3199	binding		f	f	900
511145.b4261	511145.b3200	binding		f	f	900
511145.b4261	511145.b3201	binding		f	f	975
511145.b4261	511145.b3269	binding		f	f	360
511145.b4261	511145.b3270	binding		f	f	360
511145.b4261	511145.b3450	binding		f	f	903
511145.b4261	511145.b3451	binding		f	f	900
511145.b4261	511145.b3452	binding		f	f	903
511145.b4261	511145.b3476	binding		f	f	360
511145.b4261	511145.b3485	binding		f	f	360
511145.b4261	511145.b3486	binding		f	f	360
511145.b4261	511145.b3544	binding		f	f	381
511145.b4261	511145.b3728	binding		f	f	360
511145.b4261	511145.b3749	binding		f	f	900
511145.b4261	511145.b3750	binding		f	f	900
511145.b4261	511145.b4032	binding		f	f	900
511145.b4261	511145.b4033	binding		f	f	900
511145.b4261	511145.b4034	binding		f	f	540
511145.b4261	511145.b4035	binding		f	f	903
511145.b4261	511145.b4105	binding		f	f	360
511145.b4261	511145.b4262	binding		f	f	975
511145.b4261	511145.b4513	binding		f	f	900
511145.b4262	511145.b0054	binding		f	f	900
511145.b4262	511145.b0128	binding		f	f	360
511145.b4262	511145.b0151	binding		f	f	900
511145.b4262	511145.b0153	binding		f	f	900
511145.b4262	511145.b0197	binding		f	f	900
511145.b4262	511145.b0198	binding		f	f	903
511145.b4262	511145.b0199	binding		f	f	900
511145.b4262	511145.b0262	binding		f	f	360
511145.b4262	511145.b0365	binding		f	f	360
511145.b4262	511145.b0641	binding		f	f	900
511145.b4262	511145.b0653	binding		f	f	360
511145.b4262	511145.b0654	binding		f	f	360
511145.b4262	511145.b0696	binding		f	f	900
511145.b4262	511145.b0697	binding		f	f	900
511145.b4262	511145.b0698	binding		f	f	900
511145.b4262	511145.b0792	binding		f	f	360
511145.b4262	511145.b0793	binding		f	f	360
511145.b4262	511145.b0810	binding		f	f	382
511145.b4262	511145.b0830	binding		f	f	360
511145.b4262	511145.b0855	binding		f	f	900
511145.b4262	511145.b0856	binding		f	f	900
511145.b4262	511145.b0857	binding		f	f	900
511145.b4262	511145.b0861	binding		f	f	360
511145.b4262	511145.b0862	binding		f	f	360
511145.b4262	511145.b0864	binding		f	f	725
511145.b4262	511145.b0886	binding		f	f	720
511145.b4262	511145.b0887	binding		f	f	720
511145.b4262	511145.b0914	binding		f	f	905
511145.b4262	511145.b1124	binding		f	f	900
511145.b4262	511145.b1125	binding		f	f	900
511145.b4262	511145.b1126	binding		f	f	900
511145.b4262	511145.b1243	binding		f	f	384
511145.b4262	511145.b1294	binding		f	f	383
511145.b4262	511145.b1311	binding		f	f	360
511145.b4262	511145.b1319	binding		f	f	360
511145.b4262	511145.b1329	binding		f	f	382
511145.b4262	511145.b1441	binding		f	f	360
511145.b4262	511145.b1487	binding		f	f	360
511145.b4262	511145.b1516	binding		f	f	360
511145.b4262	511145.b1709	binding		f	f	900
511145.b4262	511145.b1711	binding		f	f	900
511145.b4262	511145.b1859	binding		f	f	384
511145.b4262	511145.b1918	binding		f	f	360
511145.b4262	511145.b2131	binding		f	f	360
511145.b4262	511145.b2177	binding		f	f	360
511145.b4262	511145.b2200	binding		f	f	902
511145.b4262	511145.b2201	binding		f	f	900
511145.b4262	511145.b2307	binding		f	f	360
511145.b4262	511145.b2308	binding		f	f	360
511145.b4262	511145.b2422	binding		f	f	360
511145.b4262	511145.b2677	binding		f	f	720
511145.b4262	511145.b2678	binding		f	f	720
511145.b4262	511145.b2679	binding		f	f	360
511145.b4262	511145.b3020	binding		f	f	360
511145.b4262	511145.b3194	binding		f	f	430
511145.b4262	511145.b3199	binding		f	f	900
511145.b4262	511145.b3200	binding		f	f	900
511145.b4262	511145.b3201	binding		f	f	975
511145.b4262	511145.b3269	binding		f	f	360
511145.b4262	511145.b3270	binding		f	f	360
511145.b4262	511145.b3450	binding		f	f	900
511145.b4262	511145.b3451	binding		f	f	900
511145.b4262	511145.b3452	binding		f	f	900
511145.b4262	511145.b3476	binding		f	f	360
511145.b4262	511145.b3485	binding		f	f	360
511145.b4262	511145.b3486	binding		f	f	360
511145.b4262	511145.b3544	binding		f	f	360
511145.b4262	511145.b3728	binding		f	f	360
511145.b4262	511145.b3749	binding		f	f	900
511145.b4262	511145.b3750	binding		f	f	900
511145.b4262	511145.b4032	binding		f	f	900
511145.b4262	511145.b4033	binding		f	f	900
511145.b4262	511145.b4034	binding		f	f	540
511145.b4262	511145.b4035	binding		f	f	900
511145.b4262	511145.b4105	binding		f	f	360
511145.b4262	511145.b4261	binding		f	f	975
511145.b4262	511145.b4513	binding		f	f	900
511145.b4266	511145.b0180	binding		f	f	194
511145.b4266	511145.b0586	binding		f	f	188
511145.b4266	511145.b0595	binding		f	f	241
511145.b4266	511145.b0954	binding		f	f	194
511145.b4266	511145.b1095	binding		f	f	194
511145.b4266	511145.b1387	binding		f	f	163
511145.b4266	511145.b1387	reaction		t	f	163
511145.b4266	511145.b1387	reaction		t	t	163
511145.b4266	511145.b2323	binding		f	f	194
511145.b4267	511145.b0312	binding		f	f	154
511145.b4267	511145.b0356	binding		f	f	254
511145.b4267	511145.b1241	binding		f	f	154
511145.b4267	511145.b1300	binding		f	f	154
511145.b4267	511145.b1378	binding		f	f	190
511145.b4267	511145.b1385	binding		f	f	154
511145.b4267	511145.b1387	binding		f	f	154
511145.b4267	511145.b1415	binding		f	f	154
511145.b4267	511145.b1444	binding		f	f	154
511145.b4267	511145.b1525	binding		f	f	154
511145.b4267	511145.b1746	binding		f	f	154
511145.b4267	511145.b2455	binding		f	f	154
511145.b4267	511145.b2661	binding		f	f	154
511145.b4267	511145.b3588	binding		f	f	154
511145.b4268	511145.b2029	binding		f	f	151
511145.b4268	511145.b3437	binding		f	f	800
511145.b4269	511145.b0356	binding		f	f	192
511145.b4269	511145.b1241	binding		f	f	267
511145.b4269	511145.b1387	binding		f	f	161
511145.b4269	511145.b2453	binding		f	f	256
511145.b4269	511145.b2552	binding		f	f	151
511145.b4269	511145.b2799	binding		f	f	256
511145.b4269	511145.b3589	binding		f	f	256
511145.b4280	511145.b0199	binding		f	f	434
511145.b4280	511145.b0757	binding		f	f	175
511145.b4280	511145.b1014	binding		f	f	152
511145.b4280	511145.b1314	binding		f	f	152
511145.b4280	511145.b3873	binding		f	f	152
511145.b4280	511145.b4474	binding		f	f	152
511145.b4287	511145.b0151	binding		f	f	800
511145.b4287	511145.b0152	binding		f	f	846
511145.b4287	511145.b0153	binding		f	f	898
511145.b4287	511145.b0158	binding		f	f	345
511145.b4287	511145.b0588	binding		f	f	800
511145.b4287	511145.b0589	binding		f	f	827
511145.b4287	511145.b0590	binding		f	f	898
511145.b4287	511145.b0592	binding		f	f	823
511145.b4287	511145.b1252	binding		f	f	907
511145.b4287	511145.b3005	binding		f	f	904
511145.b4287	511145.b3006	binding		f	f	906
511145.b4287	511145.b4288	binding		f	f	965
511145.b4287	511145.b4289	binding		f	f	949
511145.b4287	511145.b4290	binding		f	f	907
511145.b4287	511145.b4291	binding		f	f	905
511145.b4288	511145.b0151	binding		f	f	950
511145.b4288	511145.b0152	binding		f	f	823
511145.b4288	511145.b0158	binding		f	f	250
511145.b4288	511145.b0588	binding		f	f	931
511145.b4288	511145.b0589	binding		f	f	177
511145.b4288	511145.b0590	binding		f	f	241
511145.b4288	511145.b0592	binding		f	f	810
511145.b4288	511145.b1252	binding		f	f	908
511145.b4288	511145.b3005	binding		f	f	904
511145.b4288	511145.b3006	binding		f	f	908
511145.b4288	511145.b4287	binding		f	f	965
511145.b4288	511145.b4289	binding		f	f	927
511145.b4288	511145.b4290	binding		f	f	927
511145.b4288	511145.b4291	binding		f	f	908
511145.b4289	511145.b0151	binding		f	f	898
511145.b4289	511145.b0152	binding		f	f	823
511145.b4289	511145.b0158	binding		f	f	152
511145.b4289	511145.b0588	binding		f	f	898
511145.b4289	511145.b0589	binding		f	f	177
511145.b4289	511145.b0592	binding		f	f	806
511145.b4289	511145.b1252	binding		f	f	908
511145.b4289	511145.b3005	binding		f	f	904
511145.b4289	511145.b3006	binding		f	f	906
511145.b4289	511145.b4287	binding		f	f	949
511145.b4289	511145.b4288	binding		f	f	927
511145.b4289	511145.b4290	binding		f	f	927
511145.b4289	511145.b4291	binding		f	f	905
511145.b4290	511145.b0151	binding		f	f	809
511145.b4290	511145.b0152	binding		f	f	821
511145.b4290	511145.b0153	binding		f	f	806
511145.b4290	511145.b0215	binding		f	f	394
511145.b4290	511145.b0470	binding		f	f	470
511145.b4290	511145.b0588	binding		f	f	815
511145.b4290	511145.b0589	binding		f	f	818
511145.b4290	511145.b0590	binding		f	f	836
511145.b4290	511145.b0592	binding		f	f	806
511145.b4290	511145.b1252	binding		f	f	900
511145.b4290	511145.b3005	binding		f	f	903
511145.b4290	511145.b3006	binding		f	f	900
511145.b4290	511145.b4287	binding		f	f	907
511145.b4290	511145.b4288	binding		f	f	927
511145.b4290	511145.b4289	binding		f	f	927
511145.b4290	511145.b4291	binding		f	f	905
511145.b4291	511145.b1252	binding		f	f	911
511145.b4291	511145.b3005	binding		f	f	903
511145.b4291	511145.b3006	binding		f	f	906
511145.b4291	511145.b3409	binding		f	f	152
511145.b4291	511145.b4287	binding		f	f	905
511145.b4291	511145.b4288	binding		f	f	908
511145.b4291	511145.b4289	binding		f	f	905
511145.b4291	511145.b4290	binding		f	f	905
511145.b4291	511145.b4292	binding		f	f	896
511145.b4292	511145.b4291	binding		f	f	896
511145.b4292	511145.b4293	binding		f	f	904
511145.b4293	511145.b2571	binding		f	f	305
511145.b4293	511145.b3202	activation	activation	t	t	181
511145.b4293	511145.b3289	activation	activation	t	f	179
511145.b4293	511145.b3988	binding		f	f	851
511145.b4293	511145.b4292	binding		f	f	904
511145.b4297	511145.b0077	binding		f	f	181
511145.b4297	511145.b0078	binding		f	f	185
511145.b4297	511145.b0269	binding		f	f	800
511145.b4297	511145.b0871	binding		f	f	181
511145.b4297	511145.b1096	binding		f	f	183
511145.b4297	511145.b2373	binding		f	f	181
511145.b4297	511145.b3670	binding		f	f	185
511145.b4297	511145.b3671	binding		f	f	181
511145.b4297	511145.b3770	binding		f	f	183
511145.b4297	511145.b3774	binding		f	f	185
511145.b4298	511145.b0002	binding		f	f	213
511145.b4298	511145.b0031	binding		f	f	284
511145.b4298	511145.b0268	binding		f	f	800
511145.b4298	511145.b1241	binding		f	f	169
511145.b4298	511145.b2478	binding		f	f	800
511145.b4298	511145.b3940	binding		f	f	213
511145.b4301	511145.b2029	binding		f	f	151
511145.b4301	511145.b2465	binding		f	f	254
511145.b4301	511145.b2914	binding		f	f	152
511145.b4301	511145.b2935	binding		f	f	254
511145.b4301	511145.b4090	binding		f	f	151
511145.b4302	511145.b0679	binding		f	f	206
511145.b4302	511145.b1817	binding		f	f	151
511145.b4302	511145.b2093	binding		f	f	801
511145.b4302	511145.b2094	binding		f	f	800
511145.b4302	511145.b2167	activation	activation	f	f	152
511145.b4302	511145.b2167	binding		f	f	152
511145.b4302	511145.b2167	ptmod		f	f	152
511145.b4302	511145.b2169	activation	activation	f	f	150
511145.b4302	511145.b2169	binding		f	f	150
511145.b4302	511145.b2169	ptmod		f	f	150
511145.b4302	511145.b2415	activation	activation	f	f	801
511145.b4302	511145.b2415	ptmod		f	f	801
511145.b4302	511145.b3722	binding		f	f	206
511145.b4302	511145.b4304	binding		f	f	805
511145.b4302	511145.b4565	binding		f	f	801
511145.b4304	511145.b2091	binding		f	f	181
511145.b4304	511145.b2093	binding		f	f	859
511145.b4304	511145.b2094	binding		f	f	829
511145.b4304	511145.b2383	activation	activation	f	f	336
511145.b4304	511145.b2383	binding		f	f	265
511145.b4304	511145.b2383	ptmod		f	f	336
511145.b4304	511145.b2415	activation	activation	f	f	805
511145.b4304	511145.b2415	ptmod		f	f	805
511145.b4304	511145.b3897	binding		f	f	245
511145.b4304	511145.b3947	activation	activation	f	f	336
511145.b4304	511145.b3947	binding		f	f	265
511145.b4304	511145.b3947	ptmod		f	f	336
511145.b4304	511145.b4195	binding		f	f	151
511145.b4304	511145.b4302	binding		f	f	805
511145.b4304	511145.b4565	binding		f	f	812
511145.b4306	511145.b0859	binding		f	f	196
511145.b4306	511145.b2785	binding		f	f	196
511145.b4306	511145.b2960	binding		f	f	581
511145.b4306	511145.b3965	binding		f	f	196
511145.b4311	511145.b0241	binding		f	f	556
511145.b4311	511145.b0411	binding		f	f	541
511145.b4311	511145.b0552	binding		f	f	540
511145.b4311	511145.b0572	binding		f	f	560
511145.b4311	511145.b0681	binding		f	f	547
511145.b4311	511145.b0929	binding		f	f	541
511145.b4311	511145.b0957	binding		f	f	593
511145.b4311	511145.b0983	binding		f	f	563
511145.b4311	511145.b1319	binding		f	f	540
511145.b4311	511145.b1377	binding		f	f	556
511145.b4311	511145.b1615	binding		f	f	540
511145.b4311	511145.b1967	binding		f	f	540
511145.b4311	511145.b2062	binding		f	f	563
511145.b4311	511145.b2215	binding		f	f	556
511145.b4311	511145.b3720	binding		f	f	540
511145.b4311	511145.b3875	binding		f	f	540
511145.b4311	511145.b3966	binding		f	f	552
511145.b4311	511145.b4036	binding		f	f	556
511145.b4311	511145.b4312	activation	activation	t	t	401
511145.b4312	511145.b0676	activation	activation	t	f	451
511145.b4312	511145.b0676	expression	inhibition	t	f	451
511145.b4312	511145.b0676	expression		t	f	451
511145.b4312	511145.b1642	activation	activation	t	f	562
511145.b4312	511145.b1642	expression		t	f	562
511145.b4312	511145.b2217	activation	activation	t	f	401
511145.b4312	511145.b2961	expression	inhibition	t	f	401
511145.b4312	511145.b3314	binding		f	f	240
511145.b4312	511145.b3842	activation	activation	t	f	471
511145.b4312	511145.b3842	expression		t	f	471
511145.b4312	511145.b4311	activation	activation	t	f	401
511145.b4314	511145.b0460	expression	inhibition	t	f	426
511145.b4314	511145.b0535	expression		t	f	401
511145.b4314	511145.b0889	expression	inhibition	t	f	418
511145.b4314	511145.b2961	expression	inhibition	t	f	401
511145.b4314	511145.b4316	binding		f	f	165
511145.b4314	511145.b4317	binding		f	f	175
511145.b4316	511145.b0533	binding		f	f	161
511145.b4316	511145.b4314	binding		f	f	165
511145.b4316	511145.b4317	binding		f	f	539
511145.b4316	511145.b4319	binding		f	f	165
511145.b4316	511145.b4320	binding		f	f	167
511145.b4317	511145.b1503	binding		f	f	175
511145.b4317	511145.b4314	binding		f	f	175
511145.b4317	511145.b4316	binding		f	f	539
511145.b4317	511145.b4318	binding		f	f	169
511145.b4317	511145.b4319	binding		f	f	175
511145.b4317	511145.b4320	binding		f	f	181
511145.b4318	511145.b0139	binding		f	f	163
511145.b4318	511145.b0532	binding		f	f	163
511145.b4318	511145.b0940	binding		f	f	163
511145.b4318	511145.b2109	binding		f	f	163
511145.b4318	511145.b3144	binding		f	f	163
511145.b4318	511145.b4317	binding		f	f	169
511145.b4319	511145.b0139	binding		f	f	175
511145.b4319	511145.b0532	binding		f	f	175
511145.b4319	511145.b0940	binding		f	f	175
511145.b4319	511145.b2109	binding		f	f	175
511145.b4319	511145.b3144	binding		f	f	175
511145.b4319	511145.b4316	binding		f	f	165
511145.b4319	511145.b4317	binding		f	f	175
511145.b4320	511145.b0139	binding		f	f	151
511145.b4320	511145.b0532	binding		f	f	151
511145.b4320	511145.b0533	binding		f	f	451
511145.b4320	511145.b0940	binding		f	f	151
511145.b4320	511145.b1923	expression	inhibition	t	t	401
511145.b4320	511145.b2109	binding		f	f	151
511145.b4320	511145.b3144	binding		f	f	151
511145.b4320	511145.b4316	binding		f	f	167
511145.b4320	511145.b4317	binding		f	f	181
511145.b4322	511145.b1581	binding		f	f	881
511145.b4322	511145.b1772	binding		f	f	153
511145.b4322	511145.b2787	binding		f	f	340
511145.b4322	511145.b2788	binding		f	f	340
511145.b4322	511145.b3091	binding		f	f	153
511145.b4322	511145.b3128	binding		f	f	153
511145.b4322	511145.b3526	binding		f	f	185
511145.b4322	511145.b4478	binding		f	f	151
511145.b4323	511145.b2383	binding		f	f	199
511145.b4323	511145.b3599	binding		f	f	209
511145.b4323	511145.b3947	binding		f	f	199
511145.b4326	511145.b2696	expression	inhibition	t	f	471
511145.b4326	511145.b2696	expression		t	f	471
511145.b4326	511145.b2784	expression		t	f	401
511145.b4328	511145.b0678	binding		f	f	205
511145.b4328	511145.b1817	binding		f	f	193
511145.b4328	511145.b3141	binding		f	f	205
511145.b4328	511145.b3718	binding		f	f	205
511145.b4328	511145.b3729	binding		f	f	157
511145.b4334	511145.b4335	binding	activation	t	t	225
511145.b4334	511145.b4335	binding		f	f	225
511145.b4335	511145.b4334	binding	activation	t	f	225
511145.b4335	511145.b4334	binding		f	f	225
511145.b4340	511145.b0306	binding		f	f	167
511145.b4340	511145.b0307	binding		f	f	185
511145.b4340	511145.b0308	binding		f	f	185
511145.b4340	511145.b1262	binding		f	f	175
511145.b4340	511145.b1687	binding		f	f	167
511145.b4340	511145.b2208	binding		f	f	194
511145.b4340	511145.b2243	binding		f	f	167
511145.b4340	511145.b4467	binding		f	f	167
511145.b4345	511145.b4346	binding		f	f	908
511145.b4346	511145.b4345	binding		f	f	908
511145.b4348	511145.b0440	binding		f	f	313
511145.b4348	511145.b3417	binding		f	f	367
511145.b4348	511145.b3863	binding		f	f	478
511145.b4348	511145.b4349	binding		f	f	419
511145.b4348	511145.b4350	binding		f	f	400
511145.b4349	511145.b0779	binding		f	f	400
511145.b4349	511145.b3998	binding		f	f	234
511145.b4349	511145.b4348	binding		f	f	419
511145.b4349	511145.b4350	binding		f	f	313
511145.b4350	511145.b4348	binding		f	f	400
511145.b4350	511145.b4349	binding		f	f	313
511145.b4352	511145.b3781	binding		f	f	292
511145.b4355	511145.b0399	activation	activation	f	f	156
511145.b4355	511145.b0399	binding		f	f	156
511145.b4355	511145.b0399	inhibition	inhibition	f	f	156
511145.b4355	511145.b0399	ptmod		f	f	156
511145.b4355	511145.b0473	binding		f	f	151
511145.b4355	511145.b0571	activation	activation	f	f	156
511145.b4355	511145.b0571	binding		f	f	156
511145.b4355	511145.b0571	inhibition	inhibition	f	f	156
511145.b4355	511145.b0571	ptmod		f	f	156
511145.b4355	511145.b0694	activation	activation	f	f	156
511145.b4355	511145.b0694	binding		f	f	156
511145.b4355	511145.b0694	inhibition	inhibition	f	f	156
511145.b4355	511145.b0694	ptmod		f	f	156
511145.b4355	511145.b0993	activation	activation	f	f	317
511145.b4355	511145.b0993	binding		f	f	317
511145.b4355	511145.b0993	inhibition	inhibition	f	f	317
511145.b4355	511145.b0993	ptmod		f	f	317
511145.b4355	511145.b0995	activation	activation	f	f	156
511145.b4355	511145.b0995	binding		f	f	156
511145.b4355	511145.b0995	inhibition	inhibition	f	f	156
511145.b4355	511145.b0995	ptmod		f	f	156
511145.b4355	511145.b1130	activation	activation	f	f	156
511145.b4355	511145.b1130	binding		f	f	156
511145.b4355	511145.b1130	inhibition	inhibition	f	f	156
511145.b4355	511145.b1130	ptmod		f	f	156
511145.b4355	511145.b1235	activation	activation	f	f	156
511145.b4355	511145.b1235	binding		f	f	156
511145.b4355	511145.b1235	inhibition	inhibition	f	f	156
511145.b4355	511145.b1235	ptmod		f	f	156
511145.b4355	511145.b1421	binding		f	f	540
511145.b4355	511145.b1489	activation	activation	f	f	189
511145.b4355	511145.b1489	binding		f	f	189
511145.b4355	511145.b1489	inhibition	inhibition	f	f	189
511145.b4355	511145.b1489	ptmod		f	f	189
511145.b4355	511145.b1608	activation	activation	f	f	156
511145.b4355	511145.b1608	binding		f	f	156
511145.b4355	511145.b1608	inhibition	inhibition	f	f	156
511145.b4355	511145.b1608	ptmod		f	f	156
511145.b4355	511145.b1881	binding		f	f	592
511145.b4355	511145.b1882	activation	activation	f	f	846
511145.b4355	511145.b1882	binding		f	f	183
511145.b4355	511145.b1882	inhibition	inhibition	f	f	183
511145.b4355	511145.b1882	ptmod		f	f	846
511145.b4355	511145.b1883	activation	activation	f	f	816
511145.b4355	511145.b1883	inhibition	inhibition	f	f	816
511145.b4355	511145.b1883	ptmod		f	f	816
511145.b4355	511145.b1884	activation	activation	f	f	816
511145.b4355	511145.b1884	binding		f	f	577
511145.b4355	511145.b1884	inhibition	inhibition	f	f	816
511145.b4355	511145.b1884	ptmod		f	f	816
511145.b4355	511145.b1886	binding		f	f	556
511145.b4355	511145.b1887	activation	activation	f	f	854
511145.b4355	511145.b1887	binding		f	f	854
511145.b4355	511145.b1887	ptmod		f	f	300
511145.b4355	511145.b1888	activation	activation	f	f	937
511145.b4355	511145.b1888	binding		f	f	937
511145.b4355	511145.b1888	inhibition	inhibition	f	f	185
511145.b4355	511145.b1888	ptmod		f	f	207
511145.b4355	511145.b1969	activation	activation	f	f	156
511145.b4355	511145.b1969	binding		f	f	156
511145.b4355	511145.b1969	inhibition	inhibition	f	f	156
511145.b4355	511145.b1969	ptmod		f	f	156
511145.b4355	511145.b2079	activation	activation	f	f	156
511145.b4355	511145.b2079	binding		f	f	156
511145.b4355	511145.b2079	inhibition	inhibition	f	f	156
511145.b4355	511145.b2079	ptmod		f	f	156
511145.b4355	511145.b2216	activation	activation	f	f	212
511145.b4355	511145.b2216	binding		f	f	212
511145.b4355	511145.b2216	inhibition	inhibition	f	f	181
511145.b4355	511145.b2216	ptmod		f	f	181
511145.b4355	511145.b2218	activation	activation	f	f	163
511145.b4355	511145.b2218	binding		f	f	163
511145.b4355	511145.b2218	inhibition	inhibition	f	f	163
511145.b4355	511145.b2218	ptmod		f	f	163
511145.b4355	511145.b2370	activation	activation	f	f	430
511145.b4355	511145.b2370	binding		f	f	430
511145.b4355	511145.b2370	inhibition	inhibition	f	f	430
511145.b4355	511145.b2370	ptmod		f	f	430
511145.b4355	511145.b2786	activation	activation	f	f	210
511145.b4355	511145.b2786	binding		f	f	210
511145.b4355	511145.b2786	inhibition	inhibition	f	f	210
511145.b4355	511145.b2786	ptmod		f	f	210
511145.b4355	511145.b2930	binding		f	f	169
511145.b4355	511145.b3025	activation	activation	f	f	156
511145.b4355	511145.b3025	binding		f	f	156
511145.b4355	511145.b3025	inhibition	inhibition	f	f	156
511145.b4355	511145.b3025	ptmod		f	f	156
511145.b4355	511145.b3210	activation	activation	f	f	313
511145.b4355	511145.b3210	binding		f	f	313
511145.b4355	511145.b3210	inhibition	inhibition	f	f	313
511145.b4355	511145.b3210	ptmod		f	f	313
511145.b4355	511145.b3405	activation	activation	f	f	156
511145.b4355	511145.b3405	binding		f	f	156
511145.b4355	511145.b3405	inhibition	inhibition	f	f	156
511145.b4355	511145.b3405	ptmod		f	f	156
511145.b4355	511145.b3912	activation	activation	f	f	156
511145.b4355	511145.b3912	binding		f	f	156
511145.b4355	511145.b3912	inhibition	inhibition	f	f	156
511145.b4355	511145.b3912	ptmod		f	f	156
511145.b4355	511145.b3925	binding		f	f	169
511145.b4355	511145.b4003	activation	activation	f	f	165
511145.b4355	511145.b4003	binding		f	f	165
511145.b4355	511145.b4003	inhibition	inhibition	f	f	165
511145.b4355	511145.b4003	ptmod		f	f	165
511145.b4355	511145.b4113	activation	activation	f	f	156
511145.b4355	511145.b4113	binding		f	f	156
